SK_ID_CURR,TARGET
102340,0.020402278766529666
102342,0.05508918541751354
102344,0.05153559095869105
102346,0.09628184792360764
102347,0.014113936190718183
102374,0.09058589115203416
102380,0.01945340002041306
102387,0.029580328148442612
102393,0.041474714954328556
102403,0.01613914487540083
102413,0.04135270864094498
102414,0.012443009565066578
102415,0.034762806120092624
102416,0.10012520291793175
102439,0.05243870784762482
102441,0.033127356880035326
102443,0.013202564515981514
102444,0.11254144139657676
102445,0.17132728991949817
102448,0.03557274384766843
102449,0.05911877211091774
102450,0.21371965023411818
102456,0.021334261525360432
102458,0.07613695547473394
102459,0.04420974646916754
102465,0.011669326655259162
102470,0.19254440856286642
102471,0.06743661528647461
102475,0.049996874692293664
102476,0.13226619744062507
102506,0.07436928249152026
102509,0.025367236084443346
102519,0.028085084726999894
102522,0.038939363208288905
102545,0.03886855813491811
102549,0.039713199126123505
102562,0.012382798602593281
102563,0.022769140754415905
102568,0.13061040203190122
102582,0.06267311487712927
102592,0.02067061528749893
102597,0.13465114981770035
102605,0.029460226912081975
102614,0.028032171525629725
102617,0.08064098266775284
102634,0.07503114892804917
102652,0.02710417244774776
102655,0.0071117925270527795
102671,0.06782588297820526
102694,0.21270317782310982
102701,0.04427697443400448
102703,0.019577605518262684
102704,0.018152160390939077
102713,0.022885331159927788
102720,0.20112232246911882
102731,0.031582746369237094
102733,0.03253534289347962
102749,0.02905670888174259
102755,0.0642644048945968
102763,0.014065567665461699
102770,0.06755188167931475
102772,0.06861304674251069
102799,0.25278777281576326
102838,0.02227594659149517
102854,0.034676872429542586
102862,0.10148251551533365
102863,0.030248361044859017
102867,0.01640035446612131
102868,0.013113177089751482
102878,0.09451277215245715
102887,0.06034668327627945
102898,0.2542615510873594
102904,0.10745404615283657
102912,0.066778342102387
102919,0.02630829867997713
102927,0.09515027177293114
102932,0.04847736860094207
102933,0.09739228005348141
102935,0.026180956367593725
102958,0.09374919509170859
102969,0.22624561211290214
102971,0.030742682742651996
102975,0.05912654750697647
102979,0.06444097022144768
102982,0.011966236786003757
102987,0.13431429262268224
102989,0.049164550544273884
102995,0.06546457428906152
102996,0.01863038356336933
103000,0.09224311605417355
103001,0.06001068405080691
103004,0.06344200805772456
103010,0.026301670144523802
103025,0.1884146084842899
103029,0.02810795221059865
103046,0.09339892345515477
103056,0.05238640226054141
103062,0.11104322905640246
103078,0.015696163670764374
103083,0.02247354612964295
103092,0.03409015903607731
103096,0.08757978159076561
103097,0.1585276722347811
103102,0.19763757534703918
103112,0.04441219588996
103132,0.03660415625247198
103144,0.10239158345360126
103145,0.08262172684570125
103146,0.025093538807264202
103147,0.10333884113321862
103158,0.019573671740927324
103171,0.09366758806009053
103173,0.02744675143034934
103184,0.03571386381570103
103195,0.19928686142916593
103196,0.03171242207295899
103206,0.03176440808894254
103230,0.1493697358721337
103231,0.1272434756831647
103232,0.0301528841973534
103239,0.06605984404073188
103240,0.1780118261395923
103243,0.039712469512570826
103252,0.10630369570140306
103258,0.027561290262253374
103259,0.1537642754877388
103279,0.022982960007780582
103280,0.00878951752772415
103286,0.01643222319358388
103287,0.4160896502578745
103290,0.02725275507428818
103298,0.04982198105276117
103315,0.014946065887598434
103319,0.07837636719347901
103334,0.1050901338384964
103336,0.0761126630524177
103345,0.034746498298297616
103368,0.027834555968951853
103371,0.1741753545940026
103377,0.04168272860454088
103398,0.020710646013706438
103404,0.044741158761309734
103408,0.18378696545529494
103410,0.06809936340759035
103418,0.029373271200488157
103420,0.20169690997843187
103432,0.06682681426177124
103433,0.019255063937893682
103436,0.014450139952472156
103440,0.03184485638598753
103453,0.0671892634683433
103459,0.04356011906578624
103460,0.032437419046029335
103461,0.024417483489103678
103462,0.0608793580414763
103473,0.07532042328801693
103474,0.02458628757739075
103475,0.19988851139068425
103478,0.1773731519487527
103480,0.12280055060967984
103484,0.02692095879818317
103494,0.10852547281894734
103513,0.06268200588964169
103515,0.07105903581635745
103516,0.20374047862483877
103525,0.1526789320229547
103541,0.27929416023839776
103544,0.02423674021817146
103562,0.29012959601409055
103570,0.4348130519497429
103572,0.22187137409405797
103574,0.030079439053634634
103575,0.04302110121952906
103591,0.08539568205725209
103594,0.03444757365498151
103609,0.03778052861006584
103613,0.07031893342067445
103614,0.02077327204622166
103615,0.03503964716051538
103624,0.04437015428440633
103625,0.16912550833191517
103628,0.294707994045628
103629,0.02621577597246615
103647,0.047785391343066884
103648,0.04453907426555356
103651,0.03805808825223056
103658,0.012167174583262289
103668,0.05586827367203924
103669,0.024586990240818323
103676,0.04661358940511022
103682,0.08864504325662433
103683,0.02685900669738311
103689,0.026076588104138102
103725,0.04804355049088931
103733,0.07106837858305437
103744,0.018763219609460542
103762,0.07668361405125937
103771,0.3550636428524776
103773,0.012424889979296262
103783,0.06442128013792324
103784,0.0402272543185638
103808,0.015125937134823996
103812,0.05869278557948285
103813,0.179619258456109
103814,0.07502497404352897
103818,0.2482933329061233
103824,0.028259494778521136
103828,0.01866977701728938
103830,0.2791463228499175
103840,0.023974154170827565
103842,0.13448796641053584
103847,0.2213593521972861
103848,0.06529819550059006
103851,0.01623649307337174
103854,0.10785980490910413
103857,0.15713047029509378
103861,0.015011280582113694
103862,0.04623199260066049
103865,0.04771213264973015
103870,0.010515833249699172
103876,0.03512104312109415
103891,0.45107269293458496
103908,0.06862537338049084
103914,0.1154205509737084
103918,0.06661408435350052
103940,0.02279800996818124
103963,0.12035934353262749
103966,0.09377763451914016
103971,0.22650571643393497
103980,0.12948622752977323
103984,0.07941702346126439
103985,0.04203470125293472
103998,0.34995760604603926
104019,0.02751720589659443
104026,0.04367165326949383
104035,0.10512009941321511
104044,0.06634033941503499
104045,0.03837564271561447
104047,0.3595813043344972
104051,0.03452480123353406
104058,0.08141725679896263
104063,0.015027545092791998
104066,0.15111460271906235
104087,0.025213275345733154
104089,0.040212190014135854
104095,0.033663161722050895
104098,0.08370059767076973
104104,0.036123907275853795
104110,0.23955343747234406
104120,0.09040885100531067
104122,0.019325964488122713
104131,0.026425263633327638
104132,0.08762104305361919
104135,0.024224666056524107
104136,0.0319611123420254
104149,0.0718341760268854
104150,0.052152164624914614
104156,0.37312156633225396
104165,0.11490713648031879
104175,0.02382432578606753
104179,0.09384990320250453
104184,0.14025654445645608
104206,0.02275754790954777
104216,0.29732522201723693
104230,0.2055865532416928
104257,0.02518456769079342
104272,0.039296495513686525
104273,0.09866415319880348
104278,0.0316469849007831
104294,0.1405159038031227
104295,0.029991548660137805
104297,0.0378384528404907
104298,0.051762047190503216
104308,0.05480169314659525
104318,0.032743403885703
104319,0.09731427172984734
104320,0.16761351278112915
104327,0.14599523871757136
104334,0.06987977458283737
104344,0.057615648157376034
104350,0.030660712970222874
104351,0.16352976375749975
104354,0.025460114590835515
104369,0.12270734296839547
104376,0.12908232882450693
104381,0.029851830707981683
104384,0.06462528662068492
104391,0.021425881070474145
104394,0.037349251091955256
104398,0.2596609528994527
104402,0.015709652868856117
104408,0.08166220154504374
104409,0.01852215104698945
104410,0.351599898186632
104412,0.060153362950669795
104417,0.1064134956585157
104424,0.08078614950446152
104426,0.04593358502374809
104435,0.0582273221837597
104445,0.04511535118584241
104458,0.013215897864376379
104460,0.05408025244649113
104466,0.020396960166174653
104472,0.120528241722301
104473,0.08786496437615063
104479,0.019895075077206305
104480,0.02281266376200594
104482,0.1008783231481184
104499,0.02173226528122419
104501,0.020206847693436496
104502,0.02844504756572249
104506,0.08551047502000153
104510,0.013859794074257706
104512,0.08263000016697335
104520,0.22214227136841255
104528,0.09327505565599756
104529,0.01612475548470639
104541,0.051622656168529436
104578,0.0244867128092101
104584,0.05787644459473762
104588,0.08209686361007117
104602,0.09639336620273561
104610,0.010962741607997728
104611,0.21834486851307144
104618,0.08210476738449221
104620,0.06420884314903913
104622,0.018952195012379467
104624,0.048261167579131355
104625,0.11964962379318668
104634,0.10635520823845969
104639,0.050381522071054646
104646,0.05374906367388437
104647,0.03861762420892807
104652,0.0327829883843133
104670,0.1411235009820263
104677,0.01569692766919483
104685,0.1204424517703374
104691,0.03933877943573034
104696,0.09452180221758838
104699,0.012548473582951388
104712,0.11666833802209636
104714,0.03136625506634539
104717,0.0873206161189232
104718,0.015736062526554302
104740,0.05937489334530917
104741,0.050092087925217334
104743,0.006778888482594561
104744,0.03228544007750746
104747,0.06585443287991465
104767,0.055614462658793266
104772,0.2683598249561643
104776,0.29950873249016213
104779,0.02184002757677116
104814,0.02307692042178264
104815,0.034794131725544235
104830,0.07816489552035116
104831,0.1156805716277073
104833,0.07006136336432874
104839,0.03833570665364363
104840,0.036502342613202336
104860,0.08282490615049143
104861,0.02904475625683639
104866,0.057028690377858106
104870,0.05955861865329829
104877,0.0679119916713141
104878,0.02731175982383361
104879,0.030174352824955473
104880,0.04832175846680168
104899,0.050286913747826234
104906,0.06661070186964829
104907,0.10948199702862307
104913,0.09251304051886483
104916,0.06530680609558544
104921,0.09966324068194718
104930,0.04328072241296318
104931,0.2254974994104384
104936,0.031961957971266663
104937,0.026687040416472494
104942,0.0299330271503498
104943,0.05552773811723678
104969,0.0884041645215905
104972,0.3117145793711624
104988,0.0948449784020899
105013,0.024068375150033332
105015,0.02116968070110388
105019,0.046796875200753624
105027,0.02897209706390528
105030,0.0821820951120394
105035,0.3269395641828707
105041,0.02833607493363405
105051,0.15403600876402676
105056,0.041981951838326106
105067,0.5244503609740855
105071,0.06811498929936657
105072,0.023007651733327316
105074,0.08044629929863137
105091,0.06559872040814083
105101,0.04408324674857434
105103,0.042247077476341266
105134,0.05644029747801624
105139,0.02834866476618687
105142,0.12454854429165645
105146,0.057901689105716365
105163,0.04209960108434884
105168,0.07556383949522491
105172,0.014202669969171843
105176,0.4388636067442685
105195,0.044083533688783344
105196,0.19505517699137262
105197,0.017124631995209045
105203,0.027870762071525237
105223,0.10743879033768906
105227,0.11820219448352869
105228,0.02233753922117205
105230,0.17298790453743965
105231,0.20069184939738202
105239,0.02938352646528893
105242,0.09338493064860796
105244,0.03943157512640947
105245,0.07292191014336274
105248,0.029064325822879832
105249,0.04953479404111078
105266,0.13552919001986863
105271,0.2483826208975201
105276,0.08149581388216068
105282,0.031914622470227395
105292,0.08770062172827557
105297,0.015219779329733807
105332,0.05236454731801788
105333,0.03840465068734411
105343,0.027979077483431123
105344,0.023228590594206226
105345,0.1217569534429136
105357,0.05156884962269514
105359,0.060568165894145695
105366,0.03789938009401332
105367,0.06509587792953757
105370,0.006135046614689789
105377,0.054179802963029634
105390,0.0549921207406092
105399,0.016528033598744454
105403,0.0704069875337843
105404,0.050200557834730875
105414,0.024683513442498653
105417,0.06850377205197676
105425,0.17528990508717812
105452,0.10109862402083018
105454,0.11112196412932425
105456,0.04539856702181494
105470,0.04168348774249952
105471,0.02289302163106228
105483,0.14420457852870208
105493,0.13010087676993257
105508,0.10137191111177318
105514,0.05049945051262966
105515,0.015201947788240909
105528,0.28907205384351026
105529,0.023695555787415466
105531,0.06962789118366114
105532,0.053444567910175704
105558,0.01885236326418973
105574,0.02013681098095878
105578,0.012167818124020586
105584,0.2885637445009215
105595,0.1002434508228748
105617,0.16330425272721075
105618,0.05765192209373005
105621,0.04399521619349187
105625,0.05855121149044542
105629,0.050753061388690165
105630,0.011743793264680922
105634,0.03459348202319028
105635,0.025511898535485095
105641,0.06780549805036822
105647,0.09741093570726266
105648,0.056109047603413204
105655,0.0402099369093591
105657,0.021507034033221014
105672,0.11839931834855107
105678,0.2156405690662654
105682,0.08010034033816318
105691,0.05843053662638727
105692,0.03253470181312367
105706,0.050792647124760226
105712,0.03864239271489242
105720,0.06818631200009835
105734,0.009182466247372364
105735,0.044959328838878994
105736,0.16659804501692022
105737,0.012889606523860146
105738,0.136910092122496
105740,0.1364296526743015
105744,0.05702678117744461
105747,0.05463648037418607
105749,0.15865579570227978
105754,0.04872748742787158
105758,0.04413997087496775
105760,0.07880392029222072
105767,0.12867087545419167
105784,0.15393011374145266
105791,0.02405005047383899
105802,0.2297302350416744
105807,0.19913069758009802
105809,0.027709386941774057
105816,0.06068495238190034
105817,0.017464847094310128
105824,0.10952800152717476
105832,0.06803419499457915
105856,0.01785812662999266
105865,0.022705291666918485
105899,0.18550261251894973
105906,0.023336289718620538
105916,0.0649796013542739
105923,0.07093835507619976
105937,0.05279829795467871
105965,0.021055224247776103
105966,0.060280774914764544
105968,0.12648550926704488
105973,0.022627205660493383
105976,0.12571389797027213
105978,0.0929683115299226
105979,0.03401751225997738
105991,0.08737148790906188
105998,0.1499508089566264
105999,0.03864199435598326
106000,0.2929183869684155
106001,0.051597557150869854
106010,0.07815391419821341
106011,0.01682564605078359
106013,0.21530162280729273
106015,0.02383930472816905
106026,0.02285260384831654
106032,0.032303737522870545
106035,0.3609815916716626
106040,0.06588137868462837
106041,0.22536308675070107
106044,0.015119907574130695
106053,0.15205944892333376
106054,0.01351018198127449
106065,0.21782901435438945
106081,0.04440260282976972
106083,0.06575953881666721
106087,0.028475473863020042
106090,0.13503994327882177
106101,0.022559855653500806
106102,0.028773541262281807
106109,0.04387981397381602
106116,0.09593267360334
106150,0.01657299350232618
106155,0.12383440580662687
106166,0.019281817289378125
106176,0.1451949411571532
106189,0.038357610382708456
106199,0.13124734644317326
106205,0.08454205245213303
106206,0.04262714592070988
106211,0.029353058637437927
106214,0.02987891891527853
106216,0.04302723789967427
106217,0.04106724577366428
106225,0.04759110145781849
106249,0.04168638192575224
106256,0.12469372816544597
106258,0.04180738499099149
106261,0.04723855824586564
106262,0.12283181456787483
106264,0.01713259828057331
106271,0.060470032481437945
106276,0.03719342587144336
106277,0.1003728472337451
106286,0.10292245944415941
106293,0.03197014024569519
106295,0.09100642832935213
106296,0.04427232374580471
106297,0.15339599923062655
106298,0.04308130336285866
106311,0.030864336405754367
106314,0.06952914788723587
106320,0.044732597891539695
106334,0.052355946865986165
106346,0.12683839136042097
106347,0.025290495601350268
106349,0.05322326372164913
106354,0.04723937743171538
106360,0.022387018360184825
106373,0.15624344281131222
106377,0.11989431379620595
106386,0.15715049777877527
106387,0.05145122302319547
106391,0.019061787090552174
106401,0.27119501712577815
106411,0.08504707600308478
106413,0.3788313969724154
106426,0.07955091001889471
106427,0.09526701628727499
106428,0.11564361329085356
106434,0.06286823917762342
106438,0.07235167581583335
106440,0.027827360085546204
106441,0.022949659819059873
106452,0.07168391977242157
106453,0.0835427772166317
106454,0.05090280303309848
106457,0.13141141281641355
106484,0.03854879419394949
106488,0.11518401440785467
106491,0.1904662824436869
106514,0.0862724005194617
106527,0.08317860666283648
106528,0.08132373426361779
106529,0.006847897018340698
106534,0.12025660181683681
106550,0.13490073991987261
106577,0.04550494117175269
106585,0.07919492175559835
106590,0.017614768436163792
106607,0.05264179796087415
106610,0.06908400141241079
106611,0.06290757483573171
106612,0.04290769751165953
106624,0.06754392231181335
106631,0.01499224672070755
106647,0.37359814692871174
106660,0.1619705324217361
106674,0.03532492814648418
106687,0.03344692164829625
106712,0.03905775021401043
106713,0.037940376681557045
106717,0.052988612187815164
106720,0.04903100335628531
106721,0.08995215589469863
106724,0.04947212902294259
106735,0.08468549409519265
106739,0.037459554860693516
106740,0.05349054282311319
106754,0.045274174288890336
106760,0.30628324655237105
106761,0.1043977946712549
106784,0.14394590076114097
106787,0.06657684644060086
106797,0.015022864612208689
106798,0.07998904215628301
106802,0.24212388059555343
106803,0.06732408057074134
106804,0.32207580167781596
106805,0.014116585288484425
106810,0.1511614586175825
106812,0.18342471176340375
106813,0.09377132594135093
106817,0.08207921229062773
106822,0.03730044720969592
106823,0.018612846661096118
106827,0.021702495205354753
106841,0.08480595251140437
106851,0.2392165001259798
106852,0.044397332184243535
106853,0.24951788837261105
106854,0.43696365090161626
106861,0.054382395745373055
106873,0.05377522311730327
106877,0.03895820840582847
106878,0.02394620800733758
106881,0.07837029776061585
106900,0.016187500287922228
106906,0.01672970641271032
106907,0.10745839229267712
106914,0.19031928786250138
106916,0.05059440250404988
106924,0.02225346909421153
106931,0.03713087975884468
106936,0.08256505611805794
106937,0.07465852883065936
106938,0.03447826066114393
106939,0.06189624395953014
106943,0.08742236016144657
106944,0.2174026636660541
106967,0.055122615145287275
106980,0.056899816768454535
106986,0.08298253793996574
106987,0.0313459594987107
106990,0.02197608421530436
107013,0.016763391044161934
107023,0.06684029537361681
107033,0.03380891081218578
107037,0.13016648938718495
107048,0.027553364320351968
107071,0.028762202104734527
107081,0.013248126790691588
107113,0.09572194495910491
107130,0.07003113686571141
107131,0.03159651866064259
107145,0.14501470908618017
107156,0.09210909718095418
107219,0.05657875266075056
107222,0.08135193434349113
107223,0.28232944046331215
107232,0.1462244859699872
107245,0.08010065227680453
107246,0.043631984369909234
107247,0.14195077825295718
107256,0.007751603961370589
107259,0.012787998097274456
107260,0.016597080469348192
107279,0.13510197365563695
107280,0.058979604609409576
107281,0.034639898514210316
107285,0.03004073052255772
107329,0.026525095967397574
107337,0.06979319062782124
107349,0.086420762785264
107350,0.01958381773750497
107351,0.01712056537229038
107359,0.14871078267380936
107391,0.16896387930035053
107394,0.03838751558420785
107395,0.020789174645505296
107406,0.050449133895942015
107416,0.09780047562885684
107417,0.042967037947654406
107418,0.06689467705885006
107419,0.07067058120185853
107444,0.014526718203419369
107445,0.04065899089412886
107446,0.12150820304211175
107460,0.14450743313274428
107470,0.04209069777059559
107475,0.07244383634383061
107520,0.026108310420276254
107526,0.06599204308958288
107527,0.015845084275404653
107530,0.011898693760842944
107532,0.11606993325208792
107534,0.07119120523644391
107535,0.09067538438229923
107554,0.2020575314661322
107556,0.024745515126552556
107559,0.09309005437312812
107561,0.011929592922437122
107564,0.08042787398862393
107566,0.017312046678405423
107571,0.05784697285393037
107590,0.15855864244012552
107602,0.08235594585459977
107625,0.05614251587811663
107626,0.44920810539639494
107635,0.015214009082566166
107636,0.07211367603294574
107645,0.05255848807814163
107652,0.21981294187143888
107655,0.034254110786598166
107668,0.054247479837926674
107670,0.0649103257586855
107677,0.011993547200073331
107680,0.18100446267443665
107683,0.2254754106606922
107684,0.02245120774559332
107691,0.05564453678271428
107692,0.058611761411821374
107703,0.03270931814303192
107709,0.014097090420427888
107710,0.09882535848716484
107721,0.22319521018519461
107725,0.11547114255065317
107727,0.031210841780169283
107739,0.02218342199566427
107740,0.048517714618299526
107741,0.09134659629406572
107747,0.028074577191250318
107765,0.3893174888554422
107768,0.01610202165252743
107775,0.07373108752361203
107782,0.3187095858141166
107790,0.028273339750356005
107801,0.04203603833406591
107807,0.019866878170832294
107811,0.03639397531739437
107817,0.0950768125423038
107826,0.030259696867709355
107838,0.11847486694404608
107839,0.0693190276605274
107843,0.09021143324686445
107847,0.12669936220230246
107849,0.2075188430271792
107850,0.11558290322537393
107867,0.09741330937470748
107871,0.07035806222866722
107908,0.027585580672527452
107913,0.08364740457820433
107927,0.026407000684844056
107931,0.06418700618615744
107955,0.029587860473809943
107962,0.13006214608412273
107977,0.05810353769201226
107978,0.05504674270448192
107993,0.033447195178758445
108010,0.07303247244078094
108016,0.0608495725814595
108018,0.3694300159530162
108027,0.11581899287122545
108045,0.20978961120220585
108069,0.22096176726430228
108082,0.029267204955499768
108089,0.07101507493971479
108092,0.016914544896754174
108106,0.013973269833507839
108112,0.08399632466492474
108120,0.12090802813191857
108122,0.21146963291401596
108135,0.03909334792121783
108170,0.02400363031441009
108171,0.07720962531924487
108177,0.013223728191898165
108180,0.06646702740716955
108183,0.031148412500085054
108184,0.02163346248142901
108185,0.056124103536878765
108192,0.09995159977225464
108195,0.1675406766051863
108196,0.08408786874263897
108218,0.02228264010056198
108219,0.12729164247034264
108243,0.11059695308637227
108249,0.025366182277257135
108251,0.027598419874748124
